種類,価格情報区分,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,建物の構造,用途,今後の利用目的,都市計画,建ぺい率（％）,容積率（％）,取引時期,改装,取引の事情等,区,取引年,取引四半期,建築年_数値,築年数,最寄駅距離_分,㎡単価,夜間人口,昼間人口,昼夜間人口比率
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,千石,5,34000000,１ＤＫ,30,2009年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2021年第1四半期,未改装,,文京区,2021,1,2009.0,12.0,5.0,1133333.3333333333,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),9,100000000,２ＬＤＫ,60,2003年,ＳＲＣ,,,準工業,60.0,300.0,2025年第4四半期,,,文京区,2025,4,2003.0,22.0,9.0,1666666.6666666667,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,72000000,３ＬＤＫ,50,1985年,ＳＲＣ,,住宅,商業,80.0,600.0,2025年第3四半期,改装済み,,文京区,2025,3,1985.0,40.0,2.0,1440000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,80000000,１ＬＤＫ,45,2001年,ＲＣ,,住宅,近隣商業,80.0,400.0,2025年第3四半期,未改装,,文京区,2025,3,2001.0,24.0,2.0,1777777.7777777778,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),8,9200000,,10,1984年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2025年第3四半期,,,文京区,2025,3,1984.0,41.0,8.0,920000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),6,56000000,２ＤＫ,45,1984年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,改装済み,,文京区,2025,2,1984.0,41.0,6.0,1244444.4444444445,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,22000000,１Ｋ,20,2009年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2025年第2四半期,改装済み,,文京区,2025,2,2009.0,16.0,3.0,1100000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),10,57000000,,55,1998年,ＲＣ,住宅,住宅,準工業,60.0,300.0,2025年第2四半期,改装済み,,文京区,2025,2,1998.0,27.0,10.0,1036363.6363636364,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),7,51000000,１ＬＤＫ,35,2010年,ＳＲＣ,住宅,住宅,近隣商業,80.0,400.0,2025年第2四半期,未改装,,文京区,2025,2,2010.0,15.0,7.0,1457142.857142857,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),5,57000000,１ＬＤＫ,40,2011年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第2四半期,未改装,,文京区,2025,2,2011.0,14.0,5.0,1425000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,56000000,１ＬＤＫ＋Ｓ,50,1979年,ＳＲＣ,住宅,住宅,近隣商業,80.0,400.0,2025年第2四半期,改装済み,,文京区,2025,2,1979.0,46.0,3.0,1120000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),6,42000000,２ＬＤＫ,50,1984年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2025年第2四半期,未改装,,文京区,2025,2,1984.0,41.0,6.0,840000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,24000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2025年第1四半期,未改装,,文京区,2025,1,2005.0,20.0,3.0,1200000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),6,65000000,１ＬＤＫ,55,1984年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2025年第1四半期,未改装,,文京区,2025,1,1984.0,41.0,6.0,1181818.1818181819,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,130000000,３ＬＤＫ,75,1998年,ＳＲＣ,住宅,住宅,１種住居,60.0,300.0,2025年第1四半期,未改装,,文京区,2025,1,1998.0,27.0,3.0,1733333.3333333333,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,15000000,１Ｋ,15,1984年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2025年第1四半期,未改装,,文京区,2025,1,1984.0,41.0,3.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),6,27000000,１Ｋ,25,2011年,ＲＣ,住宅,その他,商業,80.0,600.0,2025年第1四半期,,,文京区,2025,1,2011.0,14.0,6.0,1080000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),8,12000000,１Ｒ,10,1984年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2024年第4四半期,未改装,,文京区,2024,4,1984.0,40.0,8.0,1200000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),4,25000000,１Ｋ,20,2006年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2024年第4四半期,未改装,,文京区,2024,4,2006.0,18.0,4.0,1250000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),8,3700000,１Ｋ,15,1984年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2024年第4四半期,未改装,,文京区,2024,4,1984.0,40.0,8.0,246666.66666666666,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),10,33000000,１ＤＫ,30,2003年,ＲＣ,住宅,住宅,準工業,60.0,300.0,2024年第4四半期,未改装,,文京区,2024,4,2003.0,21.0,10.0,1100000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,30000000,２ＤＫ,45,1985年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2024年第4四半期,未改装,,文京区,2024,4,1985.0,39.0,2.0,666666.6666666666,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),7,23000000,１Ｋ,20,2006年,ＲＣ,住宅,住宅,１中住専,60.0,300.0,2024年第4四半期,未改装,,文京区,2024,4,2006.0,18.0,7.0,1150000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,25000000,１Ｋ,20,2005年,ＲＣ,,住宅,商業,80.0,600.0,2024年第4四半期,未改装,,文京区,2024,4,2005.0,19.0,3.0,1250000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),9,39000000,１Ｋ,25,2018年,ＲＣ,住宅,住宅,準工業,60.0,300.0,2024年第3四半期,未改装,,文京区,2024,3,2018.0,6.0,9.0,1560000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),4,23000000,１Ｋ,20,2006年,ＲＣ,住宅,その他,近隣商業,80.0,400.0,2024年第3四半期,未改装,,文京区,2024,3,2006.0,18.0,4.0,1150000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,28000000,１Ｋ,20,2011年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2024年第3四半期,未改装,,文京区,2024,3,2011.0,13.0,2.0,1400000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),7,25000000,１Ｋ,25,2006年,ＲＣ,住宅,住宅,１中住専,60.0,300.0,2024年第2四半期,,,文京区,2024,2,2006.0,18.0,7.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),8,7700000,１Ｋ,10,1984年,ＲＣ,,住宅,１種住居,60.0,300.0,2024年第2四半期,未改装,,文京区,2024,2,1984.0,40.0,8.0,770000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,16000000,１Ｋ,15,1985年,ＲＣ,,,１種住居,60.0,300.0,2024年第2四半期,未改装,,文京区,2024,2,1985.0,39.0,3.0,1066666.6666666667,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),5,19000000,１Ｋ,25,1993年,ＳＲＣ,,その他,商業,80.0,600.0,2024年第2四半期,未改装,,文京区,2024,2,1993.0,31.0,5.0,760000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,45000000,２ＤＫ,45,1985年,ＳＲＣ,,住宅,商業,80.0,600.0,2024年第2四半期,未改装,,文京区,2024,2,1985.0,39.0,2.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,21000000,１Ｋ,20,2004年,ＲＣ,住宅,,近隣商業,80.0,400.0,2024年第2四半期,未改装,,文京区,2024,2,2004.0,20.0,3.0,1050000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),1,24000000,１ＤＫ,35,1991年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2024年第2四半期,未改装,,文京区,2024,2,1991.0,33.0,1.0,685714.2857142857,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),0,22000000,１Ｋ,25,1986年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2024年第1四半期,改装済み,,文京区,2024,1,1986.0,38.0,0.0,880000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),5,91000000,２ＬＤＫ,65,2000年,ＲＣ,住宅,住宅,１低住専,60.0,150.0,2024年第1四半期,未改装,,文京区,2024,1,2000.0,24.0,5.0,1400000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,21000000,１ＤＫ,25,1985年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2024年第1四半期,未改装,,文京区,2024,1,1985.0,39.0,2.0,840000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),4,79000000,３ＬＤＫ,60,2004年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2024年第1四半期,,,文京区,2024,1,2004.0,20.0,4.0,1316666.6666666667,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),4,24000000,１Ｋ,20,2006年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2024年第1四半期,未改装,,文京区,2024,1,2006.0,18.0,4.0,1200000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),10,26000000,１Ｋ,20,2007年,ＲＣ,住宅,住宅,準工業,60.0,300.0,2024年第1四半期,,,文京区,2024,1,2007.0,17.0,10.0,1300000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),6,79000000,１ＬＤＫ,50,2024年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2024年第1四半期,未改装,,文京区,2024,1,2024.0,0.0,6.0,1580000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,15000000,１ＬＤＫ,15,1984年,ＳＲＣ,,,商業,80.0,600.0,2023年第4四半期,,,文京区,2023,4,1984.0,39.0,3.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,68000000,２ＬＤＫ,50,1985年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2023年第4四半期,改装済み,,文京区,2023,4,1985.0,38.0,2.0,1360000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),10,44000000,１ＬＤＫ,40,2007年,ＲＣ,住宅,住宅,準工業,60.0,300.0,2023年第3四半期,未改装,,文京区,2023,3,2007.0,16.0,10.0,1100000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),5,110000000,３ＬＤＫ,65,2018年,ＲＣ,住宅,その他,近隣商業,80.0,400.0,2023年第3四半期,改装済み,,文京区,2023,3,2018.0,5.0,5.0,1692307.6923076923,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),5,27000000,１Ｋ,20,2003年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第3四半期,未改装,,文京区,2023,3,2003.0,20.0,5.0,1350000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),5,26000000,１Ｋ,25,2003年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第3四半期,改装済み,,文京区,2023,3,2003.0,20.0,5.0,1040000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),4,110000000,３ＬＤＫ,70,2017年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第3四半期,未改装,,文京区,2023,3,2017.0,6.0,4.0,1571428.5714285714,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,19000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第3四半期,未改装,,文京区,2023,3,2005.0,18.0,3.0,950000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,52000000,２ＬＤＫ,50,1985年,ＳＲＣ,住宅,その他,商業,80.0,600.0,2023年第3四半期,未改装,,文京区,2023,3,1985.0,38.0,2.0,1040000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,24000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第2四半期,未改装,,文京区,2023,2,2005.0,18.0,3.0,1200000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),0,15000000,,15,1986年,ＳＲＣ,住宅,その他,商業,80.0,600.0,2023年第2四半期,未改装,,文京区,2023,2,1986.0,37.0,0.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,23000000,１Ｋ,20,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第2四半期,未改装,,文京区,2023,2,2005.0,18.0,3.0,1150000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),4,25000000,１Ｋ,20,2006年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2023年第1四半期,,,文京区,2023,1,2006.0,17.0,4.0,1250000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),2,44000000,１ＬＤＫ,30,1998年,ＳＲＣ,住宅,住宅,１種住居,60.0,300.0,2023年第1四半期,未改装,,文京区,2023,1,1998.0,25.0,2.0,1466666.6666666667,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),7,22000000,１Ｋ,20,2006年,ＲＣ,住宅,住宅,１中住専,60.0,300.0,2023年第1四半期,未改装,,文京区,2023,1,2006.0,17.0,7.0,1100000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,80000000,２ＬＤＫ,60,2005年,ＲＣ,住宅,住宅,商業,80.0,600.0,2023年第1四半期,未改装,,文京区,2023,1,2005.0,18.0,3.0,1333333.3333333333,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),8,40000000,２ＤＫ,50,1989年,ＲＣ,,住宅,１中住専,60.0,300.0,2022年第4四半期,未改装,,文京区,2022,4,1989.0,33.0,8.0,800000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,15000000,１Ｋ,15,1984年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2022年第4四半期,未改装,,文京区,2022,4,1984.0,38.0,3.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),10,50000000,１ＬＤＫ,40,2007年,ＲＣ,,住宅,準工業,60.0,300.0,2022年第4四半期,改装済み,,文京区,2022,4,2007.0,15.0,10.0,1250000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,21000000,１Ｋ,20,2004年,ＲＣ,住宅,住宅,近隣商業,80.0,400.0,2022年第4四半期,未改装,,文京区,2022,4,2004.0,18.0,3.0,1050000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),3,15000000,１Ｋ,20,1985年,ＲＣ,住宅,住宅,１種住居,60.0,300.0,2022年第4四半期,未改装,,文京区,2022,4,1985.0,37.0,3.0,750000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),10,25000000,１Ｋ,20,2007年,ＲＣ,,その他,準工業,60.0,300.0,2022年第4四半期,未改装,,文京区,2022,4,2007.0,15.0,10.0,1250000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,白山,白山(東京),7,25000000,１Ｋ,25,2006年,ＲＣ,住宅,住宅,１中住専,60.0,300.0,2022年第4四半期,未改装,,文京区,2022,4,2006.0,16.0,7.0,1000000.0,240069,353648,147.31098
